Operator,Date,Area,Vehicle Type,Trip Start Count,Trip End Count,Morning Deployment Available Count,Mean Available Vehicle Count,Mean Unavailable Vehicle Count,Mean Active Vehicle Count,Vehicle Utilization By Mean Available Vehicles,Vehicle Utilization By Mean Active Vehicles,Average Vehicle Idle Seconds,Total Vehicles Seen
Lime,2022-08-12,Council District 3,e-bike,199,177,167,158.17,10.21,160.29,1.26,1.24,56169.03,259
Lime,2022-08-12,Council District 4,e-bike,21,19,15,12.27,0.6,12.49,1.71,1.68,55593.95,20
Lime,2022-08-12,Council District 5,e-bike,34,37,25,23.23,2.66,23.55,1.46,1.44,54554.83,41
Lime,2022-08-12,Council District 6,e-bike,45,55,15,18.28,2.51,18.99,2.46,2.37,38210.94,47
Lime,2022-08-12,Council District 7,e-bike,212,220,99,91,2.96,92.9,2.33,2.28,44603.03,182
Lime,2022-08-12,Council District 8,e-bike,74,87,48,47.19,4.04,47.91,1.57,1.54,58235.79,76
Lime,2022-08-12,Council District 9,e-bike,1323,1294,409,391.98,17.83,403.19,3.38,3.28,54726.07,647
Lime,2022-08-12,Denver Core - for Avs parade calcs,e-bike,2274,2232,822,771.9,35.64,791.54,2.95,2.87,72226.77,966
Lime,2022-08-12,Denver Union Station,e-bike,7,5,1,0.82,0.19,0.91,8.52,7.69,7910.82,11
Lime,2022-08-12,DTC (Denver),e-bike,4,4,3,2.15,0.54,2.22,1.86,1.8,77520.67,3
Lime,2022-08-12,~EAP Boundary,e-bike,26,28,19,17.64,0.89,17.9,1.47,1.45,42143.68,38
Lime,2022-08-12,~ECAP Boundary,e-bike,409,396,132,117.03,7.81,120.29,3.49,3.4,35597.26,303
Lime,2022-08-12,Lawrence Pilot Block,e-bike,12,12,0,1.16,0.01,1.25,10.32,9.57,7221.64,14
Lime,2022-08-12,Micromobility Parking Hubs (10m Buffer),e-bike,2,8,0,0.31,0,0.31,6.44,6.44,6704.5,4
Lime,2022-08-12,Micromobility Parking Hubs (20m Buffer),e-bike,8,18,2,2.21,0.03,2.26,3.62,3.54,7426.5,26
Lime,2022-08-12,Micromobility Parking Hubs (30m Buffer),e-bike,27,45,4,5.35,0.06,5.65,5.05,4.78,8061.78,58
Lime,2022-08-12,Private Development For Analysis,e-bike,1,0,0,0,0,0,,236.07,0,1
Lime,2022-08-12,Council District 10,e-bike,389,393,118,109.04,5.79,112.46,3.57,3.46,33519.91,296
Lime,2022-08-12,Council District 11,e-bike,0,0,0,0,0.96,0,,,82838,1
Lime,2022-08-12,Stephen's Rockies Gameday Area,e-bike,271,294,25,37.19,1.49,39.56,7.29,6.85,15192.39,220
Lime,2022-08-12,Denver City Boundary,e-bike,2662,2669,1081,1013.38,55.21,1037.4,2.63,2.57,79797.69,1157
Lime,2022-08-12,2401 Colfax Mobility Hub,scooter,2,0,0,0,0.05,0.05,,42.44,2158.5,2
Lime,2022-08-12,Civic Center Station Mobility Hub,scooter,3,3,0,0.01,0,0.09,581.17,34.67,148.67,3
Lime,2022-08-12,Opportunity Areas (4/13/21),scooter,2082,1912,685,479.55,58.18,493.93,4.34,4.22,34262.51,1356
Lime,2022-08-12,15th St for 2023 TIP,scooter,748,787,29,27.08,11.5,32.79,27.63,22.81,6160.37,541
Lime,2022-08-12,Coor's Field ,scooter,848,893,9,30.4,6.55,36.38,27.89,23.31,5513.7,579
Lime,2022-08-12,Coor's Field Larger Area,scooter,1559,1638,23,53.1,12.23,63.45,29.36,24.57,7073.52,798
Lime,2022-08-12,Council District 1,scooter,1431,1398,305,225.5,27.47,235.25,6.35,6.08,29575.97,739
Lime,2022-08-12,Council District 2,scooter,35,37,23,18.29,2.17,18.63,1.91,1.88,44213.18,40
Lime,2022-08-12,Council District 3,scooter,750,725,299,213.05,28.97,218.93,3.52,3.43,34563.71,605
Lime,2022-08-12,Council District 4,scooter,61,63,14,11.64,6.67,12.09,5.24,5.05,37665.55,42
Lime,2022-08-12,Council District 5,scooter,148,161,49,39.69,4.91,40.86,3.73,3.62,33512.65,115
Lime,2022-08-12,Council District 6,scooter,154,182,55,43.1,8.54,44.25,3.57,3.48,37186.4,120
Lime,2022-08-12,Council District 7,scooter,614,616,147,111.38,29.49,115.81,5.51,5.3,28706.15,424
Lime,2022-08-12,Council District 8,scooter,263,278,79,63.47,9.99,65.6,4.14,4.01,41214.25,154
Lime,2022-08-12,Council District 9,scooter,6894,6880,727,576.06,102.03,623.39,11.97,11.06,38544.05,1520
Lime,2022-08-12,Denver Core - for Avs parade calcs,scooter,10909,10875,1497,1150.66,191.68,1225.42,9.48,8.9,59720.97,1942
Lime,2022-08-12,Denver Union Station,scooter,41,21,1,0.55,1.53,0.8,74.98,51.07,3266.96,55
Lime,2022-08-12,DTC (Denver),scooter,7,9,2,2.05,2.55,2.11,3.42,3.31,56706,7
Lime,2022-08-12,~EAP Boundary,scooter,140,141,43,35.14,4.04,36.3,3.98,3.86,31935.2,106
Lime,2022-08-12,~ECAP Boundary,scooter,2040,2043,251,179.97,33.4,194.2,11.34,10.5,20147.55,915
Lime,2022-08-12,Lawrence Pilot Block,scooter,44,49,4,1.88,2.17,2.23,23.36,19.76,5939.78,59
Lime,2022-08-12,Micromobility Parking Hubs (10m Buffer),scooter,20,36,0,0.54,0.03,0.7,36.76,28.75,848.36,58
Lime,2022-08-12,Micromobility Parking Hubs (20m Buffer),scooter,103,113,5,3.8,0.16,4.6,27.08,22.41,1992.2,172
Lime,2022-08-12,Micromobility Parking Hubs (30m Buffer),scooter,219,237,10,8.92,3.63,10.54,24.56,20.78,3543.28,306
Lime,2022-08-12,Private Development For Analysis,scooter,1,1,0,0,0,0.01,,81.13,0,1
Lime,2022-08-12,Council District 10,scooter,1789,1813,207,161.33,27.36,173.66,11.09,10.3,18957.08,860
Lime,2022-08-12,Council District 11,scooter,1,3,0,0.95,2.49,0.95,1.06,1.05,49503.67,6
Lime,2022-08-12,Stephen's Rockies Gameday Area,scooter,1743,1819,29,57.54,13.47,69.3,30.29,25.15,7295.23,841
Lime,2022-08-12,Denver City Boundary,scooter,12138,12150,1906,1464.37,250.27,1549.29,8.29,7.83,66641.88,2223
Lime,2022-08-12,2401 Colfax Mobility Hub,all,2,0,0,0,0.05,0.04,,44.81,2062,2
Lime,2022-08-12,Civic Center Station Mobility Hub,all,3,3,0,0,0,0.08,612.77,37.6,141,3
Lime,2022-08-12,Opportunity Areas (4/13/21),all,2742,2494,1095,769.01,69.59,787.11,3.57,3.48,36155.23,2004
Lime,2022-08-12,15th St for 2023 TIP,all,866,913,49,46.76,13.05,52.99,18.52,16.34,7725.13,669
Lime,2022-08-12,Coor's Field ,all,977,1028,15,38.3,7.12,44.68,25.51,21.87,5613.98,699
Lime,2022-08-12,Coor's Field Larger Area,all,1801,1899,46,76.45,13.2,87.5,23.56,20.58,7753.55,999
Lime,2022-08-12,Council District 1,all,1787,1772,470,339.16,30.5,350.74,5.27,5.09,31190.13,1024
Lime,2022-08-12,Council District 2,all,46,50,42,30.5,4.11,30.93,1.51,1.49,46005.05,65
Lime,2022-08-12,Council District 3,all,949,902,466,336.54,36.47,343.65,2.82,2.76,37301.15,864
Lime,2022-08-12,Council District 4,all,82,82,29,21.53,6.87,22.12,3.81,3.71,39579.19,62
Lime,2022-08-12,Council District 5,all,182,198,74,57.41,6.77,58.77,3.17,3.1,35544.33,156
Lime,2022-08-12,Council District 6,all,199,237,70,56.22,10.32,57.85,3.54,3.44,34425.24,167
Lime,2022-08-12,Council District 7,all,826,836,246,183.56,30.88,189.16,4.5,4.37,30573.38,606
Lime,2022-08-12,Council District 8,all,337,365,127,100.06,12.92,102.64,3.37,3.28,42440.17,230
Lime,2022-08-12,Council District 9,all,8217,8174,1136,877.55,112.74,930.38,9.36,8.83,39483.71,2167
Lime,2022-08-12,Denver Core - for Avs parade calcs,all,13183,13107,2319,1748.93,213.56,1833.93,7.54,7.19,58307.82,2908
Lime,2022-08-12,Denver Union Station,all,48,26,2,1.23,1.6,1.54,39.04,31.21,3703.74,66
Lime,2022-08-12,DTC (Denver),all,11,13,5,3.78,2.85,3.9,2.91,2.82,57319.8,10
Lime,2022-08-12,~EAP Boundary,all,166,169,62,48.34,4.62,49.64,3.43,3.34,31772.33,144
Lime,2022-08-12,~ECAP Boundary,all,2449,2439,383,272.36,38.57,288.31,8.99,8.49,22055.82,1218
Lime,2022-08-12,Lawrence Pilot Block,all,56,61,4,2.72,2.08,3.11,20.6,18.02,5676.97,73
Lime,2022-08-12,Micromobility Parking Hubs (10m Buffer),all,22,44,0,0.75,0.02,0.89,29.43,24.75,1074.77,62
Lime,2022-08-12,Micromobility Parking Hubs (20m Buffer),all,111,131,7,5.37,0.17,6.15,20.68,18.06,2416.64,198
Lime,2022-08-12,Micromobility Parking Hubs (30m Buffer),all,246,282,14,12.57,3.54,14.29,19.56,17.21,3824.95,364
Lime,2022-08-12,Private Development For Analysis,all,2,1,0,0,0,0.02,,125.22,0,2
Lime,2022-08-12,Council District 10,all,2178,2206,325,247,31.01,261.25,8.82,8.34,20778.52,1156
Lime,2022-08-12,Council District 11,all,1,3,0,0.89,3.19,0.9,1.12,1.11,50368.57,7
Lime,2022-08-12,Stephen's Rockies Gameday Area,all,2014,2113,54,83.02,14.25,95.71,24.26,21.04,7920.97,1061
Lime,2022-08-12,Denver City Boundary,all,14800,14819,2987,2251.12,285.93,2349.06,6.57,6.3,64852.33,3380
Lyft,2022-08-12,2401 Colfax Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Opportunity Areas (4/13/21),e-bike,79,64,144,141.22,13.32,141.94,0.56,0.56,69907.39,191
Lyft,2022-08-12,15th St for 2023 TIP,e-bike,29,26,13,12.77,1.7,12.99,2.27,2.23,32888.18,38
Lyft,2022-08-12,Coor's Field ,e-bike,29,34,7,8.71,0.32,9.02,3.33,3.22,26892.03,29
Lyft,2022-08-12,Coor's Field Larger Area,e-bike,44,53,14,14.68,3.11,15.1,3,2.91,31360.82,49
Lyft,2022-08-12,Council District 1,e-bike,79,72,103,98.33,5.66,99.7,0.8,0.79,70187.7,128
Lyft,2022-08-12,Council District 2,e-bike,2,0,3,2.38,0.01,2.43,0.84,0.82,68587.67,3
Lyft,2022-08-12,Council District 3,e-bike,23,20,50,50.75,1.2,50.97,0.45,0.45,70128.86,64
Lyft,2022-08-12,Council District 4,e-bike,1,1,1,1.22,2.72,1.23,0.82,0.81,68125.4,5
Lyft,2022-08-12,Council District 5,e-bike,7,9,3,3.76,2.36,3.79,1.86,1.85,66128.38,8
Lyft,2022-08-12,Council District 6,e-bike,18,16,16,12.74,6.7,12.88,1.41,1.4,64628.58,26
Lyft,2022-08-12,Council District 7,e-bike,26,32,26,25.64,16.61,25.85,1.01,1.01,64032.63,57
Lyft,2022-08-12,Council District 8,e-bike,7,6,11,12.51,4.96,12.59,0.56,0.56,75454.1,20
Lyft,2022-08-12,Council District 9,e-bike,215,212,145,137.71,36.29,139.51,1.56,1.54,66519.58,226
Lyft,2022-08-12,Denver Core - for Avs parade calcs,e-bike,392,391,286,279.87,70.02,283.97,1.4,1.38,79763.66,379
Lyft,2022-08-12,Denver Union Station,e-bike,1,0,0,0,0.31,0.01,86400,100.7,26466,1
Lyft,2022-08-12,DTC (Denver),e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,~EAP Boundary,e-bike,9,11,6,6.35,2.65,6.41,1.42,1.41,70707.45,11
Lyft,2022-08-12,~ECAP Boundary,e-bike,75,81,46,41.33,12.53,42.01,1.81,1.79,55400.94,84
Lyft,2022-08-12,Lawrence Pilot Block,e-bike,2,0,2,0.77,0.65,0.78,2.6,2.56,61416.5,2
Lyft,2022-08-12,Micromobility Parking Hubs (10m Buffer),e-bike,0,0,1,0.14,0,0.14,0,0,12162,1
Lyft,2022-08-12,Micromobility Parking Hubs (20m Buffer),e-bike,6,6,1,0.95,0.3,0.97,6.3,6.16,15417.14,7
Lyft,2022-08-12,Micromobility Parking Hubs (30m Buffer),e-bike,9,9,4,2.41,0.6,2.46,3.73,3.66,21688.42,12
Lyft,2022-08-12,Private Development For Analysis,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Council District 10,e-bike,71,77,38,35.84,14.1,36.53,1.98,1.94,48480.01,89
Lyft,2022-08-12,Council District 11,e-bike,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Stephen's Rockies Gameday Area,e-bike,52,52,18,17.48,3.42,17.98,2.97,2.89,35416.16,51
Lyft,2022-08-12,Denver City Boundary,e-bike,449,445,396,380.87,90.6,385.48,1.18,1.16,82963.59,491
Lyft,2022-08-12,2401 Colfax Mobility Hub,scooter,1,1,0,0.07,0,0.07,14.95,14.95,6108,1
Lyft,2022-08-12,Civic Center Station Mobility Hub,scooter,0,1,0,0.09,0,0.09,0,0,3679.5,2
Lyft,2022-08-12,Opportunity Areas (4/13/21),scooter,1528,1405,739,571.43,20.58,580.73,2.67,2.63,35154.14,1455
Lyft,2022-08-12,15th St for 2023 TIP,scooter,828,816,63,72.85,4.33,77.39,11.37,10.7,10968.42,608
Lyft,2022-08-12,Coor's Field ,scooter,995,1013,20,52.71,5.9,57.49,18.88,17.31,7122.01,711
Lyft,2022-08-12,Coor's Field Larger Area,scooter,1733,1757,55,95.6,10.95,103.66,18.13,16.72,8990.03,1024
Lyft,2022-08-12,Council District 1,scooter,1378,1370,358,278.03,16.55,285.76,4.96,4.82,30591.37,832
Lyft,2022-08-12,Council District 2,scooter,9,10,4,3.23,0,3.25,2.79,2.77,55854.2,5
Lyft,2022-08-12,Council District 3,scooter,364,326,346,270.27,6.43,273.65,1.35,1.33,38874.23,615
Lyft,2022-08-12,Council District 4,scooter,12,13,2,2.14,1.02,2.18,5.61,5.51,24795.73,11
Lyft,2022-08-12,Council District 5,scooter,63,69,33,22.4,1,23.57,2.81,2.67,30639.68,66
Lyft,2022-08-12,Council District 6,scooter,96,97,36,29.44,2.06,30.29,3.26,3.17,30935,88
Lyft,2022-08-12,Council District 7,scooter,383,390,157,118.4,8.45,120.45,3.23,3.18,34037.33,322
Lyft,2022-08-12,Council District 8,scooter,45,52,34,27.62,3.47,27.91,1.63,1.61,41975.2,64
Lyft,2022-08-12,Council District 9,scooter,6761,6778,936,823.96,48.39,857.13,8.21,7.89,41919.46,1798
Lyft,2022-08-12,Denver Core - for Avs parade calcs,scooter,10094,10041,1885,1569.2,90.89,1621.55,6.43,6.22,61877.46,2318
Lyft,2022-08-12,Denver Union Station,scooter,59,32,4,3.07,0.46,3.35,19.21,17.6,4358.83,70
Lyft,2022-08-12,DTC (Denver),scooter,0,0,1,0.79,0.86,0.79,0,0,71515,2
Lyft,2022-08-12,~EAP Boundary,scooter,60,67,18,14.46,1.13,14.75,4.15,4.07,24934,54
Lyft,2022-08-12,~ECAP Boundary,scooter,1609,1589,238,191.45,13.03,199.99,8.4,8.05,20029.96,882
Lyft,2022-08-12,Lawrence Pilot Block,scooter,43,48,2,1.9,0.05,2.1,22.69,20.5,3008.8,56
Lyft,2022-08-12,Micromobility Parking Hubs (10m Buffer),scooter,41,33,8,3.99,0.01,4.2,10.27,9.76,6062.68,57
Lyft,2022-08-12,Micromobility Parking Hubs (20m Buffer),scooter,154,116,12,9.17,0.4,10.02,16.79,15.37,4198.76,197
Lyft,2022-08-12,Micromobility Parking Hubs (30m Buffer),scooter,282,282,17,18.3,1.07,19.72,15.41,14.3,5011.27,334
Lyft,2022-08-12,Private Development For Analysis,scooter,1,1,0,0.12,0,0.13,8.32,7.86,10379,1
Lyft,2022-08-12,Council District 10,scooter,1417,1404,201,168.85,14.68,176.71,8.39,8.02,18945.32,837
Lyft,2022-08-12,Council District 11,scooter,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Stephen's Rockies Gameday Area,scooter,1888,1949,59,102.82,10.04,111.65,18.36,16.91,9375.81,1040
Lyft,2022-08-12,Denver City Boundary,scooter,10527,10509,2107,1744.49,102.06,1801.03,6.03,5.84,64775.59,2463
Lyft,2022-08-12,2401 Colfax Mobility Hub,all,1,1,0,0.07,0,0.07,15.33,15.33,5955,1
Lyft,2022-08-12,Civic Center Station Mobility Hub,all,0,1,0,0.08,0,0.08,0,0,3640.5,2
Lyft,2022-08-12,Opportunity Areas (4/13/21),all,1607,1469,883,680.45,31.32,690.11,2.36,2.33,37361.72,1646
Lyft,2022-08-12,15th St for 2023 TIP,all,857,842,76,81.86,5.85,86.48,10.47,9.91,11732.17,646
Lyft,2022-08-12,Coor's Field ,all,1024,1047,27,58.5,6.02,63.4,17.5,16.15,7533.66,740
Lyft,2022-08-12,Coor's Field Larger Area,all,1777,1810,69,105.46,13.35,113.65,16.85,15.64,9566.81,1073
Lyft,2022-08-12,Council District 1,all,1457,1442,461,355.68,21.06,364.25,4.1,4,33907.09,960
Lyft,2022-08-12,Council District 2,all,11,10,7,5.2,0.01,5.26,2.11,2.09,56242.25,8
Lyft,2022-08-12,Council District 3,all,387,346,396,308.36,7.23,311.84,1.26,1.24,40157.27,679
Lyft,2022-08-12,Council District 4,all,13,14,3,3.15,3.23,3.19,4.13,4.07,34417.38,16
Lyft,2022-08-12,Council District 5,all,70,78,36,25.12,2.88,26.29,2.79,2.66,32703.16,74
Lyft,2022-08-12,Council District 6,all,114,113,52,39.87,7.39,40.8,2.86,2.79,35816.4,114
Lyft,2022-08-12,Council District 7,all,409,422,183,137.92,22.16,140.09,2.97,2.92,36493.88,379
Lyft,2022-08-12,Council District 8,all,52,58,45,37.45,7.66,37.8,1.39,1.38,46396.99,84
Lyft,2022-08-12,Council District 9,all,6976,6990,1081,924.89,77.79,958.73,7.54,7.28,42802.49,2024
Lyft,2022-08-12,Denver Core - for Avs parade calcs,all,10486,10432,2171,1777.18,147.29,1831.54,5.9,5.73,61651.44,2697
Lyft,2022-08-12,Denver Union Station,all,60,32,4,3.02,0.74,3.31,19.85,18.15,4573.83,71
Lyft,2022-08-12,DTC (Denver),all,0,0,1,0.78,0.85,0.78,0,0,70430,2
Lyft,2022-08-12,~EAP Boundary,all,69,78,24,19.47,3.21,19.8,3.54,3.49,30146.42,65
Lyft,2022-08-12,~ECAP Boundary,all,1684,1670,284,223.39,22.81,232.31,7.54,7.25,22020.21,966
Lyft,2022-08-12,Lawrence Pilot Block,all,45,48,4,2.5,0.66,2.71,17.98,16.61,4719.38,58
Lyft,2022-08-12,Micromobility Parking Hubs (10m Buffer),all,41,33,9,4.07,0.01,4.28,10.06,9.59,6078.38,58
Lyft,2022-08-12,Micromobility Parking Hubs (20m Buffer),all,160,122,13,9.78,0.67,10.63,16.36,15.06,4426.44,204
Lyft,2022-08-12,Micromobility Parking Hubs (30m Buffer),all,291,291,21,19.96,1.61,21.38,14.58,13.61,5385.62,346
Lyft,2022-08-12,Private Development For Analysis,all,1,1,0,0.12,0,0.12,8.52,8.04,10142,1
Lyft,2022-08-12,Council District 10,all,1488,1481,239,196.34,25.77,204.61,7.58,7.27,20724.69,926
Lyft,2022-08-12,Council District 11,all,0,0,0,0,0,0,,,,0
Lyft,2022-08-12,Stephen's Rockies Gameday Area,all,1940,2001,77,115,12.75,124,16.87,15.64,10116.5,1091
Lyft,2022-08-12,Denver City Boundary,all,10976,10954,2503,2034.12,175.19,2092.98,5.4,5.24,64618.86,2954
Lime,2022-08-13,2401 Colfax Mobility Hub,e-bike,0,0,0,0.45,0,0.45,0,0,38499,1
Lime,2022-08-13,Civic Center Station Mobility Hub,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-08-13,Opportunity Areas (4/13/21),e-bike,888,796,405,344.92,14.05,352.39,2.57,2.52,46084.6,673
Lime,2022-08-13,15th St for 2023 TIP,e-bike,176,169,15,15.96,0.72,17.6,11.03,10,10598.28,136
Lime,2022-08-13,Coor's Field ,e-bike,188,188,2,12.58,0.43,13.91,14.94,13.51,7209.1,156
Lime,2022-08-13,Coor's Field Larger Area,e-bike,349,356,10,25.41,0.95,27.71,13.73,12.6,9333.64,244
Lime,2022-08-13,Council District 1,e-bike,677,707,209,177.91,8.14,183.69,3.81,3.69,41751.06,385
Lime,2022-08-13,Council District 2,e-bike,13,14,17,12.95,3.6,13.09,1,0.99,64985.64,22
Lime,2022-08-13,Council District 3,e-bike,424,383,167,146.79,5.7,150.25,2.89,2.82,40168.05,328
Lime,2022-08-13,Council District 4,e-bike,24,25,12,10,1.38,10.21,2.4,2.35,65564.73,15
Lime,2022-08-13,Council District 5,e-bike,73,74,25,24.1,4.14,25.06,3.03,2.91,38728.1,63
Lime,2022-08-13,Council District 6,e-bike,86,93,37,32.08,1.25,33.43,2.68,2.57,41743.97,69
Lime,2022-08-13,Council District 7,e-bike,175,190,92,89.6,4.2,91.3,1.95,1.92,44776.23,181
Lime,2022-08-13,Council District 8,e-bike,69,75,52,47.49,3.2,48.58,1.45,1.42,62562.59,70
Lime,2022-08-13,Council District 9,e-bike,1673,1634,353,339.12,13.54,352.57,4.93,4.75,46376.56,657
Lime,2022-08-13,Denver Core - for Avs parade calcs,e-bike,3215,3159,802,730.15,29.12,755.98,4.4,4.25,69273.11,947
Lime,2022-08-13,Denver Union Station,e-bike,15,10,3,1.28,0.39,1.5,11.75,9.99,6862.62,21
Lime,2022-08-13,DTC (Denver),e-bike,5,4,2,1.26,0.96,1.28,3.96,3.91,47909.25,4
Lime,2022-08-13,~EAP Boundary,e-bike,52,57,22,20.07,1.45,20.97,2.59,2.48,36457.08,51
Lime,2022-08-13,~ECAP Boundary,e-bike,440,431,135,109.68,7.32,113.38,4.01,3.88,32193.91,314
Lime,2022-08-13,Lawrence Pilot Block,e-bike,9,11,0,0.45,0.01,0.52,20.16,17.4,3546,11
Lime,2022-08-13,Micromobility Parking Hubs (10m Buffer),e-bike,2,5,0,0.34,0,0.36,5.84,5.49,4938.5,6
Lime,2022-08-13,Micromobility Parking Hubs (20m Buffer),e-bike,20,22,0,1.32,0.47,1.49,15.17,13.46,3952.69,39
Lime,2022-08-13,Micromobility Parking Hubs (30m Buffer),e-bike,51,51,2,3.33,0.62,3.74,15.34,13.64,5089.42,67
Lime,2022-08-13,Private Development For Analysis,e-bike,0,0,0,0,0,0,,,,0
Lime,2022-08-13,Council District 10,e-bike,450,459,125,105.96,6.04,109.71,4.25,4.1,31014.28,312
Lime,2022-08-13,Council District 11,e-bike,0,1,0,0.24,0.96,0.24,0,0,51766.5,2
Lime,2022-08-13,Stephen's Rockies Gameday Area,e-bike,402,383,10,25.69,1.81,28.52,15.65,14.1,8735.56,272
Lime,2022-08-13,Denver City Boundary,e-bike,3663,3655,1091,987.29,52.35,1019.17,3.71,3.59,77973.34,1152
Lime,2022-08-13,2401 Colfax Mobility Hub,scooter,1,3,0,0.26,0,0.26,3.9,3.83,5533.5,4
Lime,2022-08-13,Civic Center Station Mobility Hub,scooter,3,0,0,0.02,0,0.04,157.66,74.4,328.8,5
Lime,2022-08-13,Opportunity Areas (4/13/21),scooter,2866,2636,539,413.89,55.43,432,6.92,6.63,27735.78,1462
Lime,2022-08-13,15th St for 2023 TIP,scooter,953,1032,37,26.45,10.02,33.09,36.02,28.8,5270.23,598
Lime,2022-08-13,Coor's Field ,scooter,1005,1067,3,22.58,6.86,29.53,44.5,34.03,3913.64,650
Lime,2022-08-13,Coor's Field Larger Area,scooter,1789,1883,24,41.43,11.67,54.24,43.19,32.98,5242.99,875
Lime,2022-08-13,Council District 1,scooter,1959,1947,320,210.85,29.22,223.68,9.29,8.76,25112.28,826
Lime,2022-08-13,Council District 2,scooter,46,49,22,17.01,6.06,17.47,2.7,2.63,47453.93,42
Lime,2022-08-13,Council District 3,scooter,1353,1309,262,202.56,26.2,211.39,6.68,6.4,25178.05,785
Lime,2022-08-13,Council District 4,scooter,52,56,13,12.02,3.87,12.45,4.33,4.18,38139.31,36
Lime,2022-08-13,Council District 5,scooter,179,188,53,42.55,7.47,43.95,4.21,4.07,34852.94,124
Lime,2022-08-13,Council District 6,scooter,165,173,60,49.44,6.86,50.86,3.34,3.24,35763.71,136
Lime,2022-08-13,Council District 7,scooter,758,791,151,117.54,22.81,123.04,6.45,6.16,26947.34,450
Lime,2022-08-13,Council District 8,scooter,272,298,83,59.4,16.35,61.37,4.58,4.43,40149.07,163
Lime,2022-08-13,Council District 9,scooter,7999,7993,643,480.31,109.2,534.53,16.65,14.96,32712.96,1557
Lime,2022-08-13,Denver Core - for Avs parade calcs,scooter,13453,13312,1484,1040.94,200.74,1131.15,12.92,11.89,55817.12,1922
Lime,2022-08-13,Denver Union Station,scooter,43,34,2,0.72,0.45,1.02,59.35,42.21,2032.66,50
Lime,2022-08-13,DTC (Denver),scooter,9,12,4,2.58,0.77,2.64,3.49,3.41,48127.5,6
Lime,2022-08-13,~EAP Boundary,scooter,151,160,54,35.68,5.53,36.67,4.23,4.12,32081.58,111
Lime,2022-08-13,~ECAP Boundary,scooter,2105,2068,323,187.3,34.85,201.95,11.24,10.42,20204.11,950
Lime,2022-08-13,Lawrence Pilot Block,scooter,59,56,1,1.03,2.33,1.49,57.01,39.54,3771.66,77
Lime,2022-08-13,Micromobility Parking Hubs (10m Buffer),scooter,27,42,0,0.33,0.15,0.67,81.24,40.6,685.92,61
Lime,2022-08-13,Micromobility Parking Hubs (20m Buffer),scooter,129,139,1,2.55,0.37,3.61,50.59,35.69,1458.64,173
Lime,2022-08-13,Micromobility Parking Hubs (30m Buffer),scooter,272,264,4,5.17,2.05,7.25,52.61,37.51,2073.52,301
Lime,2022-08-13,Private Development For Analysis,scooter,1,0,0,0.23,0,0.23,4.43,4.38,19502,1
Lime,2022-08-13,Council District 10,scooter,1916,1895,269,152.65,34.17,166.27,12.55,11.52,17874.94,903
Lime,2022-08-13,Council District 11,scooter,8,9,3,2.07,3.38,2.13,3.87,3.76,52266.44,9
Lime,2022-08-13,Stephen's Rockies Gameday Area,scooter,1986,2107,22,43.02,12.43,57.25,46.16,34.69,5167.9,927
Lime,2022-08-13,Denver City Boundary,scooter,14705,14705,1881,1346.48,265.77,1447.13,10.92,10.16,63173.84,2205
Lime,2022-08-13,2401 Colfax Mobility Hub,all,1,3,0,0.57,0,0.57,1.77,1.75,9765.4,5
Lime,2022-08-13,Civic Center Station Mobility Hub,all,3,0,0,0.02,0,0.04,170.86,79.7,303.4,5
Lime,2022-08-13,Opportunity Areas (4/13/21),all,3754,3432,944,674.08,63.69,696.44,5.57,5.39,29856.32,2135
Lime,2022-08-13,15th St for 2023 TIP,all,1129,1201,52,37.98,10.02,45.34,29.73,24.9,5649.25,734
Lime,2022-08-13,Coor's Field ,all,1193,1255,5,30.05,6.74,37.41,39.7,31.89,3944.14,806
Lime,2022-08-13,Coor's Field Larger Area,all,2138,2239,34,57.81,11.66,71.31,36.98,29.98,5364.4,1119
Lime,2022-08-13,Council District 1,all,2636,2654,529,346.25,34.22,362.39,7.61,7.27,27144.32,1211
Lime,2022-08-13,Council District 2,all,59,63,39,26.65,8.64,27.19,2.21,2.17,47645.75,64
Lime,2022-08-13,Council District 3,all,1777,1692,429,311.58,29.33,322.26,5.7,5.51,26464.11,1113
Lime,2022-08-13,Council District 4,all,76,81,25,19.55,4.77,20.11,3.89,3.78,41193.29,51
Lime,2022-08-13,Council District 5,all,252,262,78,59.89,10.59,61.9,4.21,4.07,32562.48,187
Lime,2022-08-13,Council District 6,all,251,266,97,72.95,7.57,75.3,3.44,3.33,33936.91,205
Lime,2022-08-13,Council District 7,all,933,981,243,184.06,25.05,190.5,5.07,4.9,28633.12,631
Lime,2022-08-13,Council District 8,all,341,373,135,95.18,18.08,97.79,3.58,3.49,41997.58,233
Lime,2022-08-13,Council District 9,all,9672,9627,996,729.17,113.71,789.54,13.26,12.25,32893.02,2214
